Time,UTC_Time,Date,UTC_Date,Pitcher,Pitcher_ID,Pitcher_Hand,Pitcher_Team,Pitch_Set,Pitch_Type,Pitch_Velocity,Pitch_Release_Vertical,Pitch_Release_Horizontal,Spin_Rate,Pitch_Spin_Direction,Pitch_Tilt,Release_Height,Release_Side,Extension,Break_Vertical,Break_Induced_Vertical,Break_Horizontal,Strike_Zone_Height,Strike_Zone_Side,Plate_Speed,Approach_Angle_Vertical,Approach_Angle_Horizontal,Pitch_Time,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,GUID,px,pz,Pitch_Strike_Zone_Front,Strike_Zone_Top,Strike_Zone_Bottom,Pitch_Spin_Tilt_Hours,Pitch_Spin_Tilt_Minutes,Pitch_Poly_X,Pitch_Poly_Y,Pitch_Poly_Z,Strike_Zone_Position,Pitch_Count,Plate_Appearance,Pitcher_External_ID,Pitcher_League_ID
18:21:21,0:21:21,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FF,84.33,-0.93,-0.82,1909,212.17,1:00,6.2,13.29,8.3,-21.29,13.3,8.37,43.29,-12.91,77.73,-5.04,0.78,0.43,-4.96,8.83,-1.08,50,6.16,1.07,-83.95,-1.65,-7.65,23.55,-18.57,B67ED049-0538-4541-B8E0-5310616E2F92,-12.92,43.28,-12.91; 17.00; 43.29,-,-,1,0,-1.11; 1.76; -4.18; 0.85; -0.56,52.25; -123.66; 12.54; -1.39; 0.39,6.20; -2.02; -9.73; 1.07; -0.74,11,12,1,-,1
18:21:42,0:21:42,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FF,84.02,-1.1,-1.85,1931,205.72,12:45,6.09,13.29,8.4,-21.08,13.6,6.55,40.31,-0.2,77.27,-5.19,-0.59,0.43,-4.24,9.14,-1.04,50,6.05,2.6,-83.62,-1.88,-6.47,23.95,-18.24,DBC66115-1F68-4398-A95D-0DF5F7194B4F,-0.21,40.3,-0.20; 17.00; 40.31,-,-,12,45,-1.11; 3.97; -3.56; 0.79; -0.56,52.08; -123.20; 13.38; -3.79; 3.16,6.09; -2.40; -9.45; 0.63; -0.24,2,13,1,-,1
18:22:11,0:22:11,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,SL,79.15,-2.05,-2.12,2172,106.21,9:30,5.81,17.26,8,-37.6,2.3,-7.92,10.08,13.39,73.3,-9.21,-3.63,0.46,3.86,2.97,-1.34,50,5.71,3.04,-78.65,-3.33,5.2,21.73,-28.19,ECDC4CA0-2CBD-4B95-BF24-292ACFC8A55A,13.4,10.07,13.39; 17.00; 10.08,-,-,9,30,-1.44; 4.31; 2.83; -0.49; 0.28,52.52; -115.93; 11.48; -0.84; -0.10,5.81; -4.19; -14.73; 1.35; -0.79,14,14,1,-,1
18:22:37,0:22:37,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,SL,76.38,-0.58,-0.41,2141,78.74,8:30,5.86,17.77,8.1,-44.55,-2.05,-10.31,19.55,-3.06,70.74,-9.12,-2.38,0.48,5.72,0.13,-1.46,50,5.83,0.7,-76.01,-1.33,7.18,20.3,-32.02,F011443A-AD17-49D4-86AD-3F4090E729C0,-3.05,19.53,-3.06; 17.00; 19.55,-,-,8,30,-1.48; 0.82; 3.92; -0.68; 0.39,52.38; -112.06; 11.26; -2.52; 1.72,5.86; -1.17; -16.74; 1.52; -0.89,8,15,1,-,1
18:23:03,0:23:03,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,CU,74.32,-1.28,-1.94,2071,30.28,7:00,6.01,12.89,8.5,-56.26,-11.89,-6.94,2.38,14.67,69.42,-12.05,-3.28,0.49,3.43,-5.34,-1,50,5.96,2.6,-73.94,-2.26,4.07,19.52,-38.53,2E36F06F-9431-47C3-A5DC-B9F8B9535A2B,14.68,2.36,14.67; 17.00; 2.38,-,-,7,0,-1.07; 3.71; 2.23; -0.42; 0.26,52.03; -108.93; 10.57; -1.44; 0.58,6.01; -2.47; -20.13; 1.76; -1.00,14,16,1,-,1
18:23:37,0:23:37,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FF,83.26,-1.41,-1.6,1943,212.59,1:00,6.16,14.13,8.4,-23.74,11.56,7.39,35.17,-4.52,77.04,-5.99,-0.19,0.43,-4.61,7.97,-1.12,50,6.1,2.2,-82.87,-2.34,-6.95,22.27,-20.18,5E56078A-EF49-422F-BF1F-C4EDE4E77FFC,-4.52,35.16,-4.52; 17.00; 35.17,-,-,1,0,-1.18; 3.39; -3.77; 0.65; -0.38,52.14; -121.92; 10.44; 3.91; -5.55,6.16; -3.01; -10.65; 1.41; -1.08,1,17,1,-,1
18:24:27,0:24:27,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FF,83.88,-0.45,0.41,1947,204.46,12:45,6.23,14.33,8.7,-19.05,15.29,6.95,51.04,-25.62,77.3,-4.16,1.75,0.43,-3.9,10,-1.21,50,6.22,-0.69,-83.58,-0.87,-5.96,23.38,-16.91,445994D7-7A1A-4907-9BBA-6D4CA18E4AB7,-25.63,51.03,-25.62; 17.00; 51.04,-,-,12,45,-1.19; -0.89; -3.29; 0.76; -0.56,51.82; -123.04; 12.55; -1.76; 0.83,6.23; -0.98; -8.73; 0.49; -0.12,11,18,1,-,1
18:24:46,0:24:46,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FF,83.89,-2.97,-1.72,1928,204.36,12:45,6.13,12.48,8.5,-19.54,15.33,6.94,22.56,-1.14,76.98,-6.75,-0.39,0.43,-4.47,10.76,-0.98,50,6.02,2.41,-83.39,-4.56,-6.74,24.83,-15.94,1DA7140D-E924-40E0-A0A5-554C8BDE820E,-1.15,22.55,-1.14; 17.00; 22.56,-,-,12,45,-1.04; 3.68; -3.70; 0.80; -0.56,52.01; -122.89; 13.85; -3.82; 3.12,6.13; -6.40; -8.17; 0.23; 0.15,8,19,1,-,1
18:25:41,0:25:41,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,SL,76.46,-1.28,-2.1,1981,75.69,8:30,5.98,16.95,7.9,-45.11,-2.06,-8.07,12.84,13.69,70.71,-9.87,-3.64,0.48,3.91,0.39,-1.31,50,5.91,2.91,-75.97,-2.32,4.89,20.99,-31.7,5471F157-A213-4931-945C-EDC356D11D56,13.69,12.82,13.69; 17.00; 12.84,-,-,8,30,-1.41; 4.12; 2.69; -0.52; 0.32,52.65; -111.98; 10.54; 1.11; -2.07,5.98; -2.55; -16.59; 1.57; -0.95,14,20,1,-,1
18:26:03,0:26:03,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FC,81.76,-2.89,-0.96,2162,168.17,11:30,5.96,17.24,8,-29.77,7.36,-1.54,10.79,-5.48,76.1,-8.55,-1.25,0.44,0.63,5.88,-1.4,50,5.83,1.38,-81.28,-4.52,0.91,21.13,-23.65,50259537-EE6B-4883-B5DB-1C5E2593319C,-5.48,10.77,-5.48; 17.00; 10.79,-,-,11,30,-1.44; 2.00; 0.50; -0.12; 0.09,52.47; -119.66; 10.21; 2.55; -3.82,5.96; -6.06; -12.42; 1.41; -0.97,13,21,1,-,1
18:26:24,0:26:24,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FF,84.14,-1.97,-1.62,2019,194.58,12:30,6.16,15.26,8.1,-21.04,14.1,3.67,31.89,-1.63,77.26,-6.02,-0.92,0.43,-2.52,9.6,-1.2,50,6.08,2.3,-83.66,-3.17,-3.83,24.51,-17.57,92835896-CDA0-4B8A-B50B-8A4846020DD0,-1.63,31.88,-1.63; 17.00; 31.89,-,-,12,30,-1.27; 3.48; -2.08; 0.37; -0.23,52.42; -123.22; 12.07; 2.20; -3.73,6.16; -4.26; -9.17; 0.88; -0.54,5,22,1,-,1
18:26:44,0:26:44,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FF,83.53,-2.56,-0.69,1932,196.71,12:30,6.1,15.71,8,-20.34,15.27,4.58,25.48,-12.89,77.14,-6.45,0.18,0.44,-2.76,10.35,-1.28,50,5.99,0.93,-83.06,-4.01,-4.17,22.88,-16.57,21B08190-2ECE-40A3-92F5-DA696CA171A9,-12.89,25.47,-12.89; 17.00; 25.48,-,-,12,30,-1.31; 1.47; -2.26; 0.38; -0.21,52.47; -122.36; 11.81; 0.03; -1.15,6.10; -5.49; -8.67; 0.89; -0.58,13,23,1,-,1
18:27:14,0:27:14,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FC,80.82,-1.27,-1.91,2055,170.17,11:45,5.93,16.1,7.7,-30.39,8.06,-1.4,27.14,5.87,74.94,-7.05,-2.18,0.45,0.29,5.86,-1.25,50,5.86,2.7,-80.35,-2.24,0.41,20.85,-23.89,863B1719-B94A-4C27-A904-007D322AF43F,5.87,27.13,5.87; 17.00; 27.14,-,-,11,45,-1.34; 3.96; 0.19; 0.08; -0.11,52.79; -118.54; 12.29; -5.32; 4.82,5.93; -2.67; -12.35; 0.71; -0.20,6,24,1,-,1
18:27:37,0:27:37,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FC,78.63,-1.37,-2.34,2156,118.31,10:00,5.82,18.6,7.8,-38.03,2.93,-5.44,17.1,11.98,71.95,-8.64,-3.38,0.47,2.32,3.28,-1.44,50,5.75,3.28,-78.08,-2.4,3.05,23.59,-27.89,A5287289-78F2-41E4-AC72-88922F4F0703,11.98,17.09,11.98; 17.00; 17.10,-,-,10,0,-1.55; 4.71; 1.70; -0.41; 0.29,52.68; -115.12; 11.78; 1.49; -2.64,5.82; -2.78; -14.58; 1.35; -0.81,14,25,1,-,1
18:28:03,0:28:03,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FF,81.13,-2.27,-2.36,2033,203.27,12:45,6.04,15.29,8,-30.3,7.41,3.19,17.83,6.82,75.35,-8.05,-1.76,0.45,-2.39,5.79,-1.17,50,5.93,3.28,-80.63,-3.62,-3.41,21.05,-23.92,FF861BBC-E3EB-49AF-B0A1-73F0E45639A6,6.82,17.82,6.82; 17.00; 17.83,-,-,12,45,-1.27; 4.90; -1.87; 0.37; -0.25,52.46; -118.78; 10.98; -0.36; -0.60,6.04; -4.74; -12.55; 1.36; -0.92,14,26,1,-,1
18:28:26,0:28:26,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FF,84.89,-2.27,-2.99,1999,205.23,12:45,6.16,11.09,8.1,-22.16,12.42,5.85,27.48,15.04,78.09,-6.52,-1.88,0.43,-4.11,8.68,-0.8,50,6.06,4.31,-84.31,-3.67,-6.37,24.47,-18.74,3E768F82-327D-4345-B926-C2A2D8125BFF,15.04,27.47,15.04; 17.00; 27.48,-,-,12,45,-0.92; 6.48; -3.46; 0.60; -0.34,52.43; -124.21; 12.54; 0.44; -1.79,6.16; -4.96; -9.70; 0.63; -0.23,14,27,1,-,1
18:28:54,0:28:54,1/15/2026,1/16/2026,Caden Norman  (#44),34542024,R,Southwest Baptist University,WU,FC,79.49,0.39,-1.6,2243,82.79,8:45,5.86,16.96,7.9,-40.91,-1.23,-9.7,33.66,9.95,73.32,-7.43,-3.45,0.46,4.98,0.25,-1.34,50,5.87,2.37,-79.04,-0.04,6.77,21.93,-31.84,9C8F7F81-85D3-451C-A3F3-3A6D9F34EEFF,9.96,33.65,9.95; 17.00; 33.66,-,-,8,45,-1.41; 3.28; 3.71; -0.71; 0.45,52.64; -116.50; 11.31; 0.11; -1.12,5.86; 0.77; -16.73; 1.86; -1.26,6,28,1,-,1
18:34:12,0:34:12,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,FF,89.94,-0.84,-3.4,2515,221.1,1:15,5.7,19.97,7.2,-12.24,19.85,17.32,47.02,-0.34,81.16,-3.19,-0.13,0.41,-10.56,12.26,-1.48,50,5.65,4.93,-89.16,-1.54,-18.04,30.93,-11.23,DA01DB01-F895-4FC1-A239-53FB71A91EBE,-0.36,47.01,-0.34; 17.00; 47.02,-,-,1,15,-1.66; 7.78; -9.86; 2.05; -1.41,53.26; -131.65; 16.17; -0.89; -0.50,5.70; -1.96; -5.86; 0.58; -0.37,11,1,1,-,1
18:34:31,0:34:31,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,FF,88.26,0.94,-1.99,2439,234.25,1:45,5.71,20.93,7.3,-18.84,14.32,19.89,59.94,-19.25,79.84,-2.67,1.77,0.42,-11.53,8.64,-1.64,50,5.76,2.64,-87.61,1.1,-19.06,29.52,-17.9,074E27A4-89BD-41F4-BF3D-753A0A586F89,-19.26,59.93,-19.25; 17.00; 59.94,-,-,1,45,-1.74; 4.45; -10.43; 2.15; -1.46,53.21; -129.39; 16.10; -3.33; 2.41,5.71; 2.11; -9.34; 0.90; -0.56,11,2,1,-,1
18:34:53,0:34:53,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,SL,82.65,-0.25,-2.1,2229,39.88,7:15,5.56,22.07,7.2,-43.09,-5.38,-4.49,21.01,5.27,76.11,-8.39,-2.95,0.45,1.86,-1.92,-1.72,50,5.53,3.1,-82.07,-1.1,2.72,24.17,-34.99,86925894-1B1F-46B0-92F4-AD15EA9A78A6,5.27,20.99,5.27; 17.00; 21.01,-,-,7,15,-1.84; 4.45; 1.48; -0.27; 0.16,53.27; -121.12; 12.60; -0.37; -0.74,5.56; -0.56; -18.25; 1.64; -0.95,9,3,1,-,1
18:35:29,0:35:29,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,FF,89.54,-1.71,-3.34,2456,235.28,1:45,5.62,20.09,7.3,-18.65,13.62,19.66,30.27,-3.45,81.1,-5.27,0.37,0.42,-11.84,9.07,-1.5,50,5.52,4.78,-88.76,-2.99,-20.08,30.34,-16.81,79448EE2-EB7C-4739-958A-A5ACAA4FFB12,-3.46,30.26,-3.45; 17.00; 30.27,-,-,1,45,-1.67; 7.62; -11.02; 2.45; -1.76,53.18; -131.10; 16.74; -4.21; 3.43,5.62; -3.94; -8.71; 0.61; -0.26,4,4,1,-,1
18:36:07,0:36:07,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,FF,89.55,-1.41,-3.89,2467,236.16,1:45,5.66,20.13,7.2,-18.83,13.62,20.31,33.72,1.92,81.01,-5,-0.06,0.42,-12.33,8.95,-1.46,50,5.57,5.61,-88.71,-2.54,-20.87,30.34,-17.04,84D4216B-35FD-4CB9-B28A-3E3B107E70B1,1.9,33.72,1.92; 17.00; 33.72,-,-,1,45,-1.68; 8.87; -11.42; 2.38; -1.64,53.29; -130.99; 15.95; -1.23; -0.02,5.66; -3.24; -8.96; 1.12; -0.84,5,5,1,-,1
18:36:38,0:36:38,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,FF,89.16,-1.02,-2.8,2440,235.08,1:45,5.61,20.65,7.5,-18.54,13.78,19.74,37.78,-10.05,80.76,-4.57,0.94,0.42,-11.78,8.99,-1.58,50,5.55,3.94,-88.48,-1.9,-19.84,30.17,-17.04,BD01CAE9-5E4F-4DA3-A6E1-E928305AE018,-10.06,37.77,-10.05; 17.00; 37.78,-,-,1,45,-1.72; 6.35; -10.80; 2.08; -1.34,53.04; -130.59; 15.89; -1.28; -0.01,5.61; -2.34; -8.88; 0.82; -0.48,11,6,1,-,1
18:36:57,0:36:57,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,SL,82.39,1.65,-0.25,2158,60.3,8:00,5.5,22.15,7.8,-38.36,-1.55,-2.72,45.3,-16.75,76.35,-5.68,-0.76,0.44,1.46,-0.38,-1.83,50,5.57,0.4,-81.96,1.77,2.15,21.19,-32.75,CE01FFFD-4FD8-403A-BB3D-E6FF8BE6D548,-16.75,45.28,-16.75; 17.00; 45.30,-,-,8,0,-1.85; 0.53; 1.16; -0.16; 0.07,52.72; -120.83; 11.75; -2.91; 2.24,5.50; 3.44; -17.11; 1.64; -1.01,11,7,1,-,1
18:37:22,0:37:22,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,SL,83.19,1.29,-1.46,1168,41.55,7:30,5.52,21.39,7.5,-41.79,-5.09,-4.51,38.47,-1.09,76.82,-6.65,-2.31,0.44,2.1,-2.26,-1.7,50,5.58,2.19,-82.68,1.17,3.14,22.91,-35.56,3EA95E0F-29C0-410F-B4C0-261F898BCAD9,-1.08,38.46,-1.09; 17.00; 38.47,-,-,7,30,-1.78; 3.12; 1.69; -0.25; 0.12,53.03; -122.03; 13.18; -4.85; 4.30,5.52; 2.71; -18.54; 1.65; -0.95,2,8,1,-,1
18:37:41,0:37:41,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,FF,88.95,0.19,-2.23,2493,231.76,1:45,5.67,19.61,7.7,-16.63,15.48,19.64,53.43,-15.29,80.62,-3.01,1.51,0.41,-11.63,9.63,-1.53,50,5.67,3.06,-88.37,0.02,-19.57,29.75,-15.98,1FA00F3D-F445-4A0F-B06E-F94B2A01E19D,-15.3,53.42,-15.29; 17.00; 53.43,-,-,1,45,-1.63; 5.03; -10.68; 2.16; -1.46,52.80; -130.30; 14.90; 1.72; -3.59,5.67; 0.43; -8.47; 1.33; -1.13,11,9,1,-,1
18:38:02,0:38:02,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,FF,89.53,-1.64,-4.31,2494,227.1,1:30,5.59,19.45,7.7,-15.25,16.66,17.93,34.17,9.09,80.79,-4.58,-0.9,0.41,-11.36,10.91,-1.42,50,5.51,6.34,-88.7,-2.79,-19.2,30.92,-13.75,60C084B9-54B1-499A-888C-365403C30A37,9.08,34.17,9.09; 17.00; 34.17,-,-,1,30,-1.62; 9.83; -10.48; 2.12; -1.43,52.79; -130.82; 15.54; 1.55; -3.44,5.59; -3.76; -7.24; 0.93; -0.72,3,10,1,-,1
18:38:42,0:38:42,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,SL,81.99,0.79,-0.58,2081,25.92,6:45,5.52,20.38,7.7,-41.95,-4.57,-2.22,32.75,-11.9,75.8,-7.21,-1,0.45,1.08,-1.84,-1.67,50,5.54,0.87,-81.56,0.48,1.57,22.32,-34.86,8D835096-6AB8-4DAA-823F-5AC6B8E5E6EF,-11.9,32.74,-11.90; 17.00; 32.75,-,-,6,45,-1.70; 1.22; 0.87; -0.22; 0.16,52.78; -120.21; 11.48; 0.22; -1.31,5.52; 1.63; -18.27; 1.93; -1.28,11,11,1,-,1
18:39:04,0:39:04,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,SL,82.42,0.83,-1.5,2082,48.93,7:45,5.54,23.16,8.2,-39.21,-2.88,-3.3,36.07,-3.91,76.11,-6.73,-2.13,0.44,1.47,-0.92,-1.87,50,5.57,2.19,-82.02,0.66,2.16,22.85,-33.54,A92C2409-2C94-41F8-9892-8E38A7819512,-3.91,36.06,-3.91; 17.00; 36.07,-,-,7,45,-1.93; 3.16; 1.19; -0.28; 0.21,52.31; -120.83; 12.00; -0.73; -0.29,5.54; 1.71; -17.59; 1.92; -1.31,1,13,1,-,1
18:39:25,0:39:25,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,SL,82.35,-0.49,-2.91,2381,44.16,7:30,5.5,20.31,8.3,-39.93,-3.69,-3.58,20.88,14.23,76.65,-8.14,-3.59,0.44,1.3,-1.08,-1.58,50,5.47,4.21,-81.9,-1.22,1.91,21.76,-33.77,4530AA4A-5545-4CD8-B626-AE83DDA12EC3,14.23,20.86,14.23; 17.00; 20.88,-,-,7,30,-1.69; 6.13; 1.07; -0.31; 0.25,52.22; -120.57; 10.80; 1.66; -2.96,5.50; -1.07; -17.56; 1.40; -0.71,14,14,1,-,1
18:39:48,0:39:48,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,CH,82.66,-1.81,-3.7,2135,244.05,2:15,5.51,18.95,8.1,-30.96,5.57,11.44,15.79,9.16,76.15,-7.74,-1.52,0.44,-7.46,4.67,-1.42,50,5.42,5.11,-82.05,-3.02,-10.94,23.33,-25.33,A8658626-89E4-4194-B4ED-DA901F8BACDC,9.16,15.78,9.16; 17.00; 15.79,-,-,2,15,-1.58; 7.79; -5.99; 1.19; -0.78,52.44; -120.89; 12.00; 0.17; -1.30,5.51; -3.84; -13.27; 1.42; -0.95,14,15,1,-,1
18:40:11,0:40:11,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,SL,82.86,-1.27,-3.36,2363,42,7:30,5.46,21.34,8.1,-40.52,-4.3,-3.87,11.44,18.46,77.13,-8.98,-4.09,0.44,1.31,-1.2,-1.63,50,5.4,4.89,-82.32,-2.39,1.94,22.44,-33.96,E105AE65-DD50-4942-86CC-2E34C7FDDF0E,18.46,11.42,18.46; 17.00; 11.44,-,-,7,30,-1.78; 7.12; 1.02; -0.04; -0.05,52.45; -121.40; 13.11; -5.58; 5.20,5.46; -2.73; -17.69; 1.50; -0.82,14,16,1,-,1
18:40:49,0:40:49,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,SL,82.91,0.97,-2.23,2186,27,7:00,5.52,22.52,8.1,-39.01,-2.8,-1.43,37.54,2.73,76.26,-6.54,-2.5,0.44,0.19,-0.91,-1.78,50,5.55,3.23,-82.44,0.85,0.28,23.87,-33.53,D8C8C408-AE0E-4CC0-9E82-FA3E233977E8,2.74,37.52,2.73; 17.00; 37.54,-,-,7,0,-1.88; 4.73; 0.10; 0.15; -0.18,52.44; -121.60; 13.92; -5.83; 5.40,5.52; 2.02; -17.53; 1.73; -1.09,2,17,1,-,1
18:41:07,0:41:07,1/15/2026,1/16/2026,Eli Stewart  (#15),34542004,R,Southwest Baptist University,WU,CH,81.79,-2.1,-2.29,2134,232.79,1:45,5.52,20.06,8.3,-26.66,10.22,13.46,17.18,-9.13,75.32,-7.24,0.29,0.44,-8.29,7.5,-1.59,50,5.43,3.05,-81.31,-3.33,-11.93,23.01,-21.39,7BCF5C8D-B545-41E2-BBD0-DCF5C903C62D,-9.14,17.17,-9.13; 17.00; 17.18,-,-,1,45,-1.67; 4.77; -6.50; 1.18; -0.72,52.20; -119.78; 12.13; -0.90; -0.09,5.52; -4.42; -11.25; 1.34; -0.96,13,18,1,-,1
